line;track;km;geometry_type;radius;arrow;theoric_width;radius_width;use_width;project_cant
1;2;9516.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9516.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9517;Recta;inf;5.03E-05;0;0;0;0
1;2;9517.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9517.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9517.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9518;Recta;inf;9.39E-07;0;0;0;0
1;2;9518.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9518.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9518.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9519;Recta;inf;4.94E-05;0;0;0;0
1;2;9519.25;Recta;inf;9.39E-07;0;0;0;0
1;2;9519.5;Recta;inf;7.03E-05;0;0;0;0
1;2;9519.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9520;Recta;inf;5.03E-05;0;0;0;0
1;2;9520.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9520.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9520.75;Recta;inf;7.02E-05;0;0;0;0
1;2;9521;Recta;inf;1.16E-07;0;0;0;0
1;2;9521.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9521.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9521.75;Recta;inf;0;0;0;0;0
1;2;9522;Recta;inf;5.03E-05;0;0;0;0
1;2;9522.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9522.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9522.75;Recta;inf;9.31E-07;0;0;0;0
1;2;9523;Recta;inf;4.94E-05;0;0;0;0
1;2;9523.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9523.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9523.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9524;Recta;inf;9.39E-07;0;0;0;0
1;2;9524.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9524.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9524.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9525;Recta;inf;5.03E-05;0;0;0;0
1;2;9525.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9525.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9525.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9526;Recta;inf;4.94E-05;0;0;0;0
1;2;9526.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9526.5;Recta;inf;0;0;0;0;0
1;2;9526.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9527;Recta;inf;4.99E-05;0;0;0;0
1;2;9527.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9527.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9527.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9528;Recta;inf;7.09E-05;0;0;0;0
1;2;9528.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9528.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9528.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9529;Recta;inf;4.99E-05;0;0;0;0
1;2;9529.25;Recta;inf;7.03E-05;0;0;0;0
1;2;9529.5;Recta;inf;9.31E-07;0;0;0;0
1;2;9529.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9530;Recta;inf;4.99E-05;0;0;0;0
1;2;9530.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9530.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9530.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9531;Recta;inf;7.10E-05;0;0;0;0
1;2;9531.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9531.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9531.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9532;Recta;inf;4.99E-05;0;0;0;0
1;2;9532.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9532.5;Recta;inf;9.39E-07;0;0;0;0
1;2;9532.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9533;Recta;inf;4.99E-05;0;0;0;0
1;2;9533.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9533.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9533.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9534;Recta;inf;7.09E-05;0;0;0;0
1;2;9534.25;Recta;inf;0;0;0;0;0
1;2;9534.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9534.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9535;Recta;inf;4.99E-05;0;0;0;0
1;2;9535.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9535.5;Recta;inf;0;0;0;0;0
1;2;9535.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9536;Recta;inf;5.01E-05;0;0;0;0
1;2;9536.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9536.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9536.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9537;Recta;inf;5.03E-05;0;0;0;0
1;2;9537.25;Recta;inf;9.31E-07;0;0;0;0
1;2;9537.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9537.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9538;Recta;inf;9.31E-07;0;0;0;0
1;2;9538.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9538.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9538.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9539;Recta;inf;4.94E-05;0;0;0;0
1;2;9539.25;Recta;inf;9.39E-07;0;0;0;0
1;2;9539.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9539.75;Recta;inf;5.00E-05;0;0;0;0
1;2;9540;Recta;inf;5.03E-05;0;0;0;0
1;2;9540.25;Recta;inf;1.16E-07;0;0;0;0
1;2;9540.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9540.75;Recta;inf;7.02E-05;0;0;0;0
1;2;9541;Recta;inf;0;0;0;0;0
1;2;9541.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9541.5;Recta;inf;4.99E-05;0;0;0;0
1;2;9541.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9542;Recta;inf;5.03E-05;0;0;0;0
1;2;9542.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9542.5;Recta;inf;7.03E-05;0;0;0;0
1;2;9542.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9543;Recta;inf;4.94E-05;0;0;0;0
1;2;9543.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9543.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9543.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9544;Recta;inf;9.31E-07;0;0;0;0
1;2;9544.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9544.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9544.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9545;Recta;inf;5.03E-05;0;0;0;0
1;2;9545.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9545.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9545.75;Recta;inf;9.31E-07;0;0;0;0
1;2;9546;Recta;inf;4.94E-05;0;0;0;0
1;2;9546.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9546.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9546.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9547;Recta;inf;1.16E-07;0;0;0;0
1;2;9547.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9547.5;Recta;inf;1.16E-07;0;0;0;0
1;2;9547.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9548;Recta;inf;7.09E-05;0;0;0;0
1;2;9548.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9548.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9548.75;Recta;inf;0;0;0;0;0
1;2;9549;Recta;inf;7.09E-05;0;0;0;0
1;2;9549.25;Recta;inf;7.03E-05;0;0;0;0
1;2;9549.5;Recta;inf;1.16E-07;0;0;0;0
1;2;9549.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9550;Recta;inf;4.99E-05;0;0;0;0
1;2;9550.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9550.5;Recta;inf;9.31E-07;0;0;0;0
1;2;9550.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9551;Recta;inf;7.03E-05;0;0;0;0
1;2;9551.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9551.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9551.75;Recta;inf;0;0;0;0;0
1;2;9552;Recta;inf;7.10E-05;0;0;0;0
1;2;9552.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9552.5;Recta;inf;9.31E-07;0;0;0;0
1;2;9552.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9553;Recta;inf;5.00E-05;0;0;0;0
1;2;9553.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9553.5;Recta;inf;0;0;0;0;0
1;2;9553.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9554;Recta;inf;7.02E-05;0;0;0;0
1;2;9554.25;Recta;inf;9.39E-07;0;0;0;0
1;2;9554.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9554.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9555;Recta;inf;7.10E-05;0;0;0;0
1;2;9555.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9555.5;Recta;inf;0;0;0;0;0
1;2;9555.75;Recta;inf;7.02E-05;0;0;0;0
1;2;9556;Recta;inf;5.01E-05;0;0;0;0
1;2;9556.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9556.5;Recta;inf;0;0;0;0;0
1;2;9556.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9557;Recta;inf;7.10E-05;0;0;0;0
1;2;9557.25;Recta;inf;9.31E-07;0;0;0;0
1;2;9557.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9557.75;Recta;inf;5.00E-05;0;0;0;0
1;2;9558;Recta;inf;4.94E-05;0;0;0;0
1;2;9558.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9558.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9558.75;Recta;inf;7.02E-05;0;0;0;0
1;2;9559;Recta;inf;9.31E-07;0;0;0;0
1;2;9559.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9559.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9559.75;Recta;inf;5.00E-05;0;0;0;0
1;2;9560;Recta;inf;5.03E-05;0;0;0;0
1;2;9560.25;Recta;inf;0;0;0;0;0
1;2;9560.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9560.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9561;Recta;inf;4.94E-05;0;0;0;0
1;2;9561.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9561.5;Recta;inf;4.99E-05;0;0;0;0
1;2;9561.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9562;Recta;inf;1.16E-07;0;0;0;0
1;2;9562.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9562.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9562.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9563;Recta;inf;5.03E-05;0;0;0;0
1;2;9563.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9563.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9563.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9564;Recta;inf;5.03E-05;0;0;0;0
1;2;9564.25;Recta;inf;7.03E-05;0;0;0;0
1;2;9564.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9564.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9565;Recta;inf;0;0;0;0;0
1;2;9565.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9565.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9565.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9566;Recta;inf;5.03E-05;0;0;0;0
1;2;9566.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9566.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9566.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9567;Recta;inf;5.03E-05;0;0;0;0
1;2;9567.25;Recta;inf;7.02E-05;0;0;0;0
1;2;9567.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9567.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9568;Recta;inf;4.99E-05;0;0;0;0
1;2;9568.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9568.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9568.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9569;Recta;inf;7.03E-05;0;0;0;0
1;2;9569.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9569.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9569.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9570;Recta;inf;5.01E-05;0;0;0;0
1;2;9570.25;Recta;inf;7.10E-05;0;0;0;0
1;2;9570.5;Recta;inf;1.16E-07;0;0;0;0
1;2;9570.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9571;Recta;inf;5.01E-05;0;0;0;0
1;2;9571.25;Recta;inf;7.02E-05;0;0;0;0
1;2;9571.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9571.75;Recta;inf;0;0;0;0;0
1;2;9572;Recta;inf;7.03E-05;0;0;0;0
1;2;9572.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9572.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9572.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9573;Recta;inf;5.00E-05;0;0;0;0
1;2;9573.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9573.5;Recta;inf;0;0;0;0;0
1;2;9573.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9574;Recta;inf;5.01E-05;0;0;0;0
1;2;9574.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9574.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9574.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9575;Recta;inf;7.10E-05;0;0;0;0
1;2;9575.25;Recta;inf;0;0;0;0;0
1;2;9575.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9575.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9576;Recta;inf;5.01E-05;0;0;0;0
1;2;9576.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9576.5;Recta;inf;1.16E-07;0;0;0;0
1;2;9576.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9577;Recta;inf;5.01E-05;0;0;0;0
1;2;9577.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9577.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9577.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9578;Recta;inf;4.94E-05;0;0;0;0
1;2;9578.25;Recta;inf;1.16E-07;0;0;0;0
1;2;9578.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9578.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9579;Recta;inf;9.31E-07;0;0;0;0
1;2;9579.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9579.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9579.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9580;Recta;inf;5.03E-05;0;0;0;0
1;2;9580.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9580.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9580.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9581;Recta;inf;4.94E-05;0;0;0;0
1;2;9581.25;Recta;inf;1.16E-07;0;0;0;0
1;2;9581.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9581.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9582;Recta;inf;0;0;0;0;0
1;2;9582.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9582.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9582.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9583;Recta;inf;5.03E-05;0;0;0;0
1;2;9583.25;Recta;inf;1.16E-07;0;0;0;0
1;2;9583.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9583.75;Recta;inf;0;0;0;0;0
1;2;9584;Recta;inf;5.03E-05;0;0;0;0
1;2;9584.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9584.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9584.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9585;Recta;inf;1.16E-07;0;0;0;0
1;2;9585.25;Recta;inf;7.02E-05;0;0;0;0
1;2;9585.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9585.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9586;Recta;inf;5.03E-05;0;0;0;0
1;2;9586.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9586.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9586.75;Recta;inf;0;0;0;0;0
1;2;9587;Recta;inf;5.03E-05;0;0;0;0
1;2;9587.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9587.5;Recta;inf;7.03E-05;0;0;0;0
1;2;9587.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9588;Recta;inf;1.16E-07;0;0;0;0
1;2;9588.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9588.5;Recta;inf;0;0;0;0;0
1;2;9588.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9589;Recta;inf;7.03E-05;0;0;0;0
1;2;9589.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9589.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9589.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9590;Recta;inf;7.10E-05;0;0;0;0
1;2;9590.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9590.5;Recta;inf;0;0;0;0;0
1;2;9590.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9591;Recta;inf;5.01E-05;0;0;0;0
1;2;9591.25;Recta;inf;7.02E-05;0;0;0;0
1;2;9591.5;Recta;inf;0;0;0;0;0
1;2;9591.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9592;Recta;inf;7.09E-05;0;0;0;0
1;2;9592.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9592.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9592.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9593;Recta;inf;7.09E-05;0;0;0;0
1;2;9593.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9593.5;Recta;inf;0;0;0;0;0
1;2;9593.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9594;Recta;inf;5.01E-05;0;0;0;0
1;2;9594.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9594.5;Recta;inf;0;0;0;0;0
1;2;9594.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9595;Recta;inf;7.10E-05;0;0;0;0
1;2;9595.25;Recta;inf;0;0;0;0;0
1;2;9595.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9595.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9596;Recta;inf;7.03E-05;0;0;0;0
1;2;9596.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9596.5;Recta;inf;0;0;0;0;0
1;2;9596.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9597;Recta;inf;4.99E-05;0;0;0;0
1;2;9597.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9597.5;Recta;inf;9.39E-07;0;0;0;0
1;2;9597.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9598;Recta;inf;7.09E-05;0;0;0;0
1;2;9598.25;Recta;inf;0;0;0;0;0
1;2;9598.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9598.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9599;Recta;inf;5.03E-05;0;0;0;0
1;2;9599.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9599.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9599.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9600;Recta;inf;1.16E-07;0;0;0;0
1;2;9600.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9600.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9600.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9601;Recta;inf;5.03E-05;0;0;0;0
1;2;9601.25;Recta;inf;0;0;0;0;0
1;2;9601.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9601.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9602;Recta;inf;5.03E-05;0;0;0;0
1;2;9602.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9602.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9602.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9603;Recta;inf;0;0;0;0;0
1;2;9603.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9603.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9603.75;Recta;inf;4.99E-05;0;0;0;0
1;2;9604;Recta;inf;4.94E-05;0;0;0;0
1;2;9604.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9604.5;Recta;inf;7.02E-05;0;0;0;0
1;2;9604.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9605;Recta;inf;5.03E-05;0;0;0;0
1;2;9605.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9605.5;Recta;inf;5.00E-05;0;0;0;0
1;2;9605.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9606;Recta;inf;9.31E-07;0;0;0;0
1;2;9606.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9606.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9606.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9607;Recta;inf;4.94E-05;0;0;0;0
1;2;9607.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9607.5;Recta;inf;7.03E-05;0;0;0;0
1;2;9607.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9608;Recta;inf;5.03E-05;0;0;0;0
1;2;9608.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9608.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9608.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9609;Recta;inf;0;0;0;0;0
1;2;9609.25;Recta;inf;7.02E-05;0;0;0;0
1;2;9609.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9609.75;Recta;inf;0;0;0;0;0
1;2;9610;Recta;inf;7.10E-05;0;0;0;0
1;2;9610.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9610.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9610.75;Recta;inf;9.31E-07;0;0;0;0
1;2;9611;Recta;inf;7.02E-05;0;0;0;0
1;2;9611.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9611.5;Recta;inf;1.16E-07;0;0;0;0
1;2;9611.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9612;Recta;inf;5.00E-05;0;0;0;0
1;2;9612.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9612.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9612.75;Recta;inf;9.31E-07;0;0;0;0
1;2;9613;Recta;inf;7.09E-05;0;0;0;0
1;2;9613.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9613.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9613.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9614;Recta;inf;5.00E-05;0;0;0;0
1;2;9614.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9614.5;Recta;inf;9.39E-07;0;0;0;0
1;2;9614.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9615;Recta;inf;5.01E-05;0;0;0;0
1;2;9615.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9615.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9615.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9616;Recta;inf;7.09E-05;0;0;0;0
1;2;9616.25;Recta;inf;1.16E-07;0;0;0;0
1;2;9616.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9616.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9617;Recta;inf;4.99E-05;0;0;0;0
1;2;9617.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9617.5;Recta;inf;9.31E-07;0;0;0;0
1;2;9617.75;Recta;inf;7.02E-05;0;0;0;0
1;2;9618;Recta;inf;4.99E-05;0;0;0;0
1;2;9618.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9618.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9618.75;Recta;inf;5.00E-05;0;0;0;0
1;2;9619;Recta;inf;7.09E-05;0;0;0;0
1;2;9619.25;Recta;inf;9.39E-07;0;0;0;0
1;2;9619.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9619.75;Recta;inf;7.10E-05;0;0;0;0
1;2;9620;Recta;inf;1.16E-07;0;0;0;0
1;2;9620.25;Recta;inf;4.94E-05;0;0;0;0
1;2;9620.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9620.75;Recta;inf;7.03E-05;0;0;0;0
1;2;9621;Recta;inf;1.16E-07;0;0;0;0
1;2;9621.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9621.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9621.75;Recta;inf;5.01E-05;0;0;0;0
1;2;9622;Recta;inf;5.03E-05;0;0;0;0
1;2;9622.25;Recta;inf;0;0;0;0;0
1;2;9622.5;Recta;inf;7.03E-05;0;0;0;0
1;2;9622.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9623;Recta;inf;1.16E-07;0;0;0;0
1;2;9623.25;Recta;inf;5.03E-05;0;0;0;0
1;2;9623.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9623.75;Recta;inf;7.09E-05;0;0;0;0
1;2;9624;Recta;inf;4.94E-05;0;0;0;0
1;2;9624.25;Recta;inf;0;0;0;0;0
1;2;9624.5;Recta;inf;7.09E-05;0;0;0;0
1;2;9624.75;Recta;inf;0;0;0;0;0
1;2;9625;Recta;inf;5.03E-05;0;0;0;0
1;2;9625.25;Recta;inf;5.00E-05;0;0;0;0
1;2;9625.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9625.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9626;Recta;inf;9.39E-07;0;0;0;0
1;2;9626.25;Recta;inf;7.09E-05;0;0;0;0
1;2;9626.5;Recta;inf;5.01E-05;0;0;0;0
1;2;9626.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9627;Recta;inf;4.94E-05;0;0;0;0
1;2;9627.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9627.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9627.75;Recta;inf;9.39E-07;0;0;0;0
1;2;9628;Recta;inf;5.03E-05;0;0;0;0
1;2;9628.25;Recta;inf;5.01E-05;0;0;0;0
1;2;9628.5;Recta;inf;7.10E-05;0;0;0;0
1;2;9628.75;Recta;inf;4.94E-05;0;0;0;0
1;2;9629;Recta;inf;9.39E-07;0;0;0;0
1;2;9629.25;Recta;inf;7.03E-05;0;0;0;0
1;2;9629.5;Recta;inf;4.99E-05;0;0;0;0
1;2;9629.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9630;Recta;inf;5.03E-05;0;0;0;0
1;2;9630.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9630.5;Recta;inf;4.94E-05;0;0;0;0
1;2;9630.75;Recta;inf;1.16E-07;0;0;0;0
1;2;9631;Recta;inf;7.02E-05;0;0;0;0
1;2;9631.25;Recta;inf;4.99E-05;0;0;0;0
1;2;9631.5;Recta;inf;5.03E-05;0;0;0;0
1;2;9631.75;Recta;inf;5.03E-05;0;0;0;0
1;2;9632;Recta;inf;5.00E-05;0;0;0;0
