pk_geo;pk_client;line;track;category;direction;rail_typology_code;armament;fastening;rail_typology;Vcir;technical_location;inter_station;X;Y;created_by;data_version;huso
1463975000;14639.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6911;4375716.441;jgomez;0;30
1464000000;14640;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6764;4375716.192;jgomez;0;30
1464025000;14640.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6617;4375715.942;jgomez;0;30
1464050000;14640.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.647;4375715.692;jgomez;0;30
1464075000;14640.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6322;4375715.443;jgomez;0;30
1464100000;14641;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6175;4375715.193;jgomez;0;30
1464125000;14641.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.6028;4375714.944;jgomez;0;30
1464150000;14641.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5881;4375714.694;jgomez;0;30
1464175000;14641.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5734;4375714.445;jgomez;0;30
1464200000;14642;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5586;4375714.195;jgomez;0;30
1464225000;14642.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5439;4375713.945;jgomez;0;30
1464250000;14642.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5292;4375713.696;jgomez;0;30
1464275000;14642.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.5145;4375713.446;jgomez;0;30
1464300000;14643;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4998;4375713.197;jgomez;0;30
1464325000;14643.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.485;4375712.947;jgomez;0;30
1464350000;14643.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4703;4375712.698;jgomez;0;30
1464375000;14643.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4556;4375712.448;jgomez;0;30
1464400000;14644;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4409;4375712.198;jgomez;0;30
1464425000;14644.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4262;4375711.949;jgomez;0;30
1464450000;14644.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.4115;4375711.699;jgomez;0;30
1464475000;14644.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3967;4375711.45;jgomez;0;30
1464500000;14645;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.382;4375711.2;jgomez;0;30
1464525000;14645.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3673;4375710.951;jgomez;0;30
1464550000;14645.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3526;4375710.701;jgomez;0;30
1464575000;14645.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3379;4375710.452;jgomez;0;30
1464600000;14646;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3231;4375710.202;jgomez;0;30
1464625000;14646.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.3084;4375709.952;jgomez;0;30
1464650000;14646.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2937;4375709.703;jgomez;0;30
1464675000;14646.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.279;4375709.453;jgomez;0;30
1464700000;14647;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2643;4375709.204;jgomez;0;30
1464725000;14647.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2495;4375708.954;jgomez;0;30
1464750000;14647.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2348;4375708.705;jgomez;0;30
1464775000;14647.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2201;4375708.455;jgomez;0;30
1464800000;14648;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.2054;4375708.205;jgomez;0;30
1464825000;14648.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1907;4375707.956;jgomez;0;30
1464850000;14648.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.176;4375707.706;jgomez;0;30
1464875000;14648.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1612;4375707.457;jgomez;0;30
1464900000;14649;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1465;4375707.207;jgomez;0;30
1464925000;14649.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1318;4375706.958;jgomez;0;30
1464950000;14649.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1171;4375706.708;jgomez;0;30
1464975000;14649.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.1024;4375706.458;jgomez;0;30
1465000000;14650;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.0876;4375706.209;jgomez;0;30
1465025000;14650.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.0729;4375705.959;jgomez;0;30
1465050000;14650.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.0582;4375705.71;jgomez;0;30
1465075000;14650.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.0435;4375705.46;jgomez;0;30
1465100000;14651;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.0288;4375705.211;jgomez;0;30
1465125000;14651.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723283.014;4375704.961;jgomez;0;30
1465150000;14651.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9993;4375704.711;jgomez;0;30
1465175000;14651.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9846;4375704.462;jgomez;0;30
1465200000;14652;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9699;4375704.212;jgomez;0;30
1465225000;14652.25;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9552;4375703.963;jgomez;0;30
1465250000;14652.5;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9405;4375703.713;jgomez;0;30
1465275000;14652.75;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.9257;4375703.464;jgomez;0;30
1465300000;14653;1;2;Circulacion;D;D1;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.911;4375703.214;jgomez;0;30
1465325000;14653.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8963;4375702.965;jgomez;0;30
1465350000;14653.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8816;4375702.715;jgomez;0;30
1465375000;14653.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8669;4375702.465;jgomez;0;30
1465400000;14654;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8521;4375702.216;jgomez;0;30
1465425000;14654.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8374;4375701.966;jgomez;0;30
1465450000;14654.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.8227;4375701.717;jgomez;0;30
1465475000;14654.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.808;4375701.467;jgomez;0;30
1465500000;14655;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7933;4375701.218;jgomez;0;30
1465525000;14655.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7785;4375700.968;jgomez;0;30
1465550000;14655.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7638;4375700.718;jgomez;0;30
1465575000;14655.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7491;4375700.469;jgomez;0;30
1465600000;14656;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7344;4375700.219;jgomez;0;30
1465625000;14656.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.7197;4375699.97;jgomez;0;30
1465650000;14656.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.705;4375699.72;jgomez;0;30
1465675000;14656.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6902;4375699.471;jgomez;0;30
1465700000;14657;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6755;4375699.221;jgomez;0;30
1465725000;14657.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6608;4375698.971;jgomez;0;30
1465750000;14657.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6461;4375698.722;jgomez;0;30
1465775000;14657.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6314;4375698.472;jgomez;0;30
1465800000;14658;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6166;4375698.223;jgomez;0;30
1465825000;14658.25;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.6019;4375697.973;jgomez;0;30
1465850000;14658.5;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.5872;4375697.724;jgomez;0;30
1465875000;14658.75;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.5725;4375697.474;jgomez;0;30
1465900000;14659;1;2;Circulacion;D;D2;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.5578;4375697.224;jgomez;0;30
1465925000;14659.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.543;4375696.975;jgomez;0;30
1465950000;14659.5;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.5283;4375696.725;jgomez;0;30
1465975000;14659.75;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.5136;4375696.476;jgomez;0;30
1466000000;14660;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4989;4375696.226;jgomez;0;30
1466025000;14660.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4842;4375695.977;jgomez;0;30
1466050000;14660.5;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4695;4375695.727;jgomez;0;30
1466075000;14660.75;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4547;4375695.478;jgomez;0;30
1466100000;14661;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.44;4375695.228;jgomez;0;30
1466125000;14661.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4253;4375694.978;jgomez;0;30
1466150000;14661.5;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.4106;4375694.729;jgomez;0;30
1466175000;14661.75;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3959;4375694.479;jgomez;0;30
1466200000;14662;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3811;4375694.23;jgomez;0;30
1466225000;14662.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3664;4375693.98;jgomez;0;30
1466250000;14662.5;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3517;4375693.731;jgomez;0;30
1466275000;14662.75;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.337;4375693.481;jgomez;0;30
1466300000;14663;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3223;4375693.231;jgomez;0;30
1466325000;14663.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.3075;4375692.982;jgomez;0;30
1466350000;14663.5;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2928;4375692.732;jgomez;0;30
1466375000;14663.75;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2781;4375692.483;jgomez;0;30
1466400000;14664;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2634;4375692.233;jgomez;0;30
1466425000;14664.25;1;2;Circulacion;D;BA;Madera;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2487;4375691.984;jgomez;0;30
1466450000;14664.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.234;4375691.734;jgomez;0;30
1466475000;14664.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2192;4375691.484;jgomez;0;30
1466500000;14665;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.2045;4375691.235;jgomez;0;30
1466525000;14665.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1898;4375690.985;jgomez;0;30
1466550000;14665.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1751;4375690.736;jgomez;0;30
1466575000;14665.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1604;4375690.486;jgomez;0;30
1466600000;14666;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1457;4375690.237;jgomez;0;30
1466625000;14666.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.131;4375689.987;jgomez;0;30
1466650000;14666.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1163;4375689.737;jgomez;0;30
1466675000;14666.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.1016;4375689.488;jgomez;0;30
1466700000;14667;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.087;4375689.238;jgomez;0;30
1466725000;14667.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.0723;4375688.989;jgomez;0;30
1466750000;14667.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.0577;4375688.739;jgomez;0;30
1466775000;14667.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.043;4375688.49;jgomez;0;30
1466800000;14668;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.0284;4375688.24;jgomez;0;30
1466825000;14668.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723282.0138;4375687.99;jgomez;0;30
1466850000;14668.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.9992;4375687.741;jgomez;0;30
1466875000;14668.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.9846;4375687.491;jgomez;0;30
1466900000;14669;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.97;4375687.242;jgomez;0;30
1466925000;14669.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.9555;4375686.992;jgomez;0;30
1466950000;14669.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.941;4375686.743;jgomez;0;30
1466975000;14669.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.9265;4375686.493;jgomez;0;30
1467000000;14670;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.912;4375686.243;jgomez;0;30
1467025000;14670.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8975;4375685.994;jgomez;0;30
1467050000;14670.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8831;4375685.744;jgomez;0;30
1467075000;14670.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8686;4375685.495;jgomez;0;30
1467100000;14671;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8542;4375685.245;jgomez;0;30
1467125000;14671.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8399;4375684.996;jgomez;0;30
1467150000;14671.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8255;4375684.746;jgomez;0;30
1467175000;14671.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.8112;4375684.496;jgomez;0;30
1467200000;14672;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7969;4375684.247;jgomez;0;30
1467225000;14672.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7826;4375683.997;jgomez;0;30
1467250000;14672.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7684;4375683.748;jgomez;0;30
1467275000;14672.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7542;4375683.498;jgomez;0;30
1467300000;14673;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.74;4375683.248;jgomez;0;30
1467325000;14673.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7258;4375682.999;jgomez;0;30
1467350000;14673.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.7117;4375682.749;jgomez;0;30
1467375000;14673.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6976;4375682.5;jgomez;0;30
1467400000;14674;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6836;4375682.25;jgomez;0;30
1467425000;14674.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6696;4375682;jgomez;0;30
1467450000;14674.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6556;4375681.751;jgomez;0;30
1467475000;14674.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6417;4375681.501;jgomez;0;30
1467500000;14675;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6278;4375681.252;jgomez;0;30
1467525000;14675.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6139;4375681.002;jgomez;0;30
1467550000;14675.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.6001;4375680.752;jgomez;0;30
1467575000;14675.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5863;4375680.503;jgomez;0;30
1467600000;14676;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5726;4375680.253;jgomez;0;30
1467625000;14676.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5589;4375680.003;jgomez;0;30
1467650000;14676.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5452;4375679.754;jgomez;0;30
1467675000;14676.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5316;4375679.504;jgomez;0;30
1467700000;14677;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5181;4375679.255;jgomez;0;30
1467725000;14677.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.5045;4375679.005;jgomez;0;30
1467750000;14677.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4911;4375678.755;jgomez;0;30
1467775000;14677.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4777;4375678.506;jgomez;0;30
1467800000;14678;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4643;4375678.256;jgomez;0;30
1467825000;14678.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.451;4375678.006;jgomez;0;30
1467850000;14678.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4377;4375677.757;jgomez;0;30
1467875000;14678.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4245;4375677.507;jgomez;0;30
1467900000;14679;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.4113;4375677.257;jgomez;0;30
1467925000;14679.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3982;4375677.008;jgomez;0;30
1467950000;14679.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3851;4375676.758;jgomez;0;30
1467975000;14679.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3721;4375676.508;jgomez;0;30
1468000000;14680;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3592;4375676.259;jgomez;0;30
1468025000;14680.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3463;4375676.009;jgomez;0;30
1468050000;14680.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3335;4375675.759;jgomez;0;30
1468075000;14680.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.3207;4375675.51;jgomez;0;30
1468100000;14681;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.308;4375675.26;jgomez;0;30
1468125000;14681.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2953;4375675.01;jgomez;0;30
1468150000;14681.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2827;4375674.761;jgomez;0;30
1468175000;14681.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2702;4375674.511;jgomez;0;30
1468200000;14682;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2577;4375674.261;jgomez;0;30
1468225000;14682.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2453;4375674.012;jgomez;0;30
1468250000;14682.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.233;4375673.762;jgomez;0;30
1468275000;14682.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2207;4375673.512;jgomez;0;30
1468300000;14683;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.2085;4375673.263;jgomez;0;30
1468325000;14683.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.1964;4375673.013;jgomez;0;30
1468350000;14683.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.1843;4375672.763;jgomez;0;30
1468375000;14683.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.1724;4375672.513;jgomez;0;30
1468400000;14684;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB10;F-1-VB10;723281.1604;4375672.264;jgomez;0;30
